ID,lemma,domain,pos,tagcount,source,status,comment,variant,project,owner,error_comment,verb_aspect
373417,"przewodnik spławu",15,2,0,1,0,"##K: specj. ##D: flisak, który dowodzi spławem. <##nDD>
##A1: 0 ##A2: 0",1,2,Paulina.Łazarewicz,NULL,0
373458,"krosno koronkowe",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
373649,"zły człowiek",15,2,0,1,0,"##K: og. ##D: ktoś, kto jest zły, czyni zło, ma wiele negatywnych cech. <##s> <##nDD> ##A1: {złość, wstręt, smutek; nieużyteczność, krzywda, nieszczęście} - m [To jest zły człowiek, nie zadawaj się z nim, bo cię skrzywdzi.] ##A2: {smutek, złość, strach, wstręt; krzywda, nieszczęście} - m [Przekonałam się, że Jan jest złym człowiekiem, bo cieszy się z cudzego nieszczęścia.]",1,2,Justyna.Ławniczak,NULL,0
373651,"agent kontraktowy",15,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> 
##A1: 0 ##A2: 0",1,2,Paulina.Łazarewicz,NULL,0
373683,"gracz giełdowy",15,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0",1,2,Paulina.Łazarewicz,NULL,0
373744,"szlak rowerowy",12,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
373745,"szlak narciarski",12,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,,0
373853,"wyroby garmażeryjne",10,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marta.Dobrowolska,NULL,0
373933,"Wasza Wysokość",7,2,0,1,0,"##K: og. ##D: tytuł grzecznościowy, za pomocą którego zwraca się do osoby z rodziny królewskiej lub książecej. <##nDD>",1,2,Justyna.Ławniczak,NULL,0
374125,"widna kuchnia",12,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
374131,"kuchnia polska",11,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
374133,"kuchnia śląska",11,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
374135,"kuchnia francuska",11,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
374136,"kuchnia włoska",11,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
374138,"kuchnia jarska",11,2,0,1,0,"##K: og. {##L: http://pl.wikipedia.org/wiki/Kuchnia_wegetaria%C5%84ska} <##s> <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
374194,"pokój dziecinny",12,2,0,1,0,"##K: og. ##D: pokój przeznaczony dla dziecka i dostosowany do jego potrzeb. [##P: ] {##L: } <##nDD>",1,2,Marta.Dobrowolska,NULL,0
374412,"odsysanie tłuszczu",2,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
374716,"wytwórnia leków",12,2,0,1,0,"##K: og. ##D: zakład farmaceutyczny - zakład przemysłowy produkujący leki. <##s> <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
374834,"kwas karboksylowy",24,2,0,1,0,"##K: specj. ##D: organiczny związek chemiczny zawierający grupę karboksylową. [##W: Iminokwasem jest więc każdy kwas karboksylowy zawierający grupę iminową przyłączoną do jednego lub dwóch atomów węgla.] <##nDD> ",1,2,Amelia.Kiełbawska,NULL,0
374925,"dziedziczenie typu Zea",16,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
374933,"niespokojny duch",15,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } ##A1: {radość, smutek, złość; szczęście, krzywda} amb [W młodości byłem niespokojnym duszem i zwiedziłem prawie cały świat. To były piękne czasy!] [Słyszałam, że syn Haliny to taki niespokojny duch. Podobno widziała go ponad trzy lata temu.] <##nDD>",1,2,Justyna.Ławniczak,NULL,0
375027,"blanszownik ślimakowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,2,Paulina.Łazarewicz,NULL,0
375030,"rozparzacz ślimakowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
375272,"krosownica wizyjna",3,2,0,1,0,"##K: specj. ##D: urządzenie systemu STVD, które przesyła sygnał wizyjny z kamer do monitorów lub multiplekserów. [##P: ] {##L: https://pl.wikipedia.org/wiki/Krosownica_wizyjna} <##s> <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
375416,"grubościomierz ultradźwiękowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
375430,"triangulacja satelitarna",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,2,Paulina.Łazarewicz,NULL,0
375448,"kwasomierz glebowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
375566,"jednostka wojskowa",26,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,2,Paulina.Łazarewicz,NULL,0
375633,"kopalnia bursztynu",12,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
375798,"zakład mleczarski",12,2,0,1,0,"##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Mleczarnia} <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
375822,"rośliny barwierskie",17,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,2,Amelia.Kiełbawska,NULL,0
375839,"rośliny jednoroczne",17,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Amelia.Kiełbawska,NULL,0
375862,"zakład produkcyjny",12,2,0,1,0,"##K: og. ##D: zakład, w którym ktoś coś produkuje. [##W: Zakład produkcyjny nie doznał większych zniszczeń w czasie I i II wojny światowej, a jego produkty zdobyły uznanie w całej Europie Środkowej – powodzeniem cieszyły się zwłaszcza czekolady i czekoladki.] {##L: http://pl.wikipedia.org/wiki/Zak%C5%82ad_produkcyjny} <##nDD> ",1,2,Paulina.Łazarewicz,NULL,0
376229,"serwis społecznościowy",7,2,0,1,0,"##K: og. ##D: serwis internetowy, który istnieje w oparciu o zgromadzoną wokół niego społeczność. {##L: http://pl.wikipedia.org/wiki/Serwis_spo%C5%82eczno%C5%9Bciowy} <##nDD>",1,2,Marek.Maziarz,NULL,0
376304,"piła diamentowa",3,2,0,1,0,"##K: og. ##D: piła wyposażona w tarczę diamentową, służąca do cięcia szczególnie twardych materiałów. <##nDD>",1,2,Marek.Maziarz,NULL,0
376539,"praca dyplomowa",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,2,Paulina.Łazarewicz,NULL,0
376710,"przetłuszczający się",42,4,0,1,0,"o włosach <##nDD>",1,2,Amelia.Kiełbawska,NULL,0
376777,"czapka sportowa",3,2,0,1,3,"##K: og. ##D: czapka, która nie jest wyjściowa, kojarzy się z uprawianiem sportu lub służy do uprawiania sportu. [##P: Zabiorę na ten wyjazd czapkę sportową, tę czarną z daszkiem.] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,,0
377063,"kwiat przedprątny",17,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Amelia.Kiełbawska,NULL,0
377118,"liść pierzastodzielny",17,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Amelia.Kiełbawska,NULL,0
377360,"wyspa kuchenna",3,2,0,1,0,"##K: og. ##D: w kuchni blat roboczy (najczęściej z szafkami i sprzętami kuchennymi) znajdujący się na środku pomieszczenia, niepołączony z ciągiem pozostałych mebli ustawionych wzdłuż ścian. [##P: Postanowiliśmy urządzić sobie naprawdę nowoczesną kuchnię, dlatego zamontowaliśmy wyspę kuchenną.] <##s> <##nDD> ",1,2,Marta.Dobrowolska,NULL,0
377446,"strefa bezatomowa",12,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Amelia.Kiełbawska,NULL,0
377481,"zatoki przynosowe",5,2,0,1,0,"##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Zatoki_przynosowe} <##nDD> ",1,2,Amelia.Kiełbawska,NULL,0
377487,"alfabet brajlowski",7,2,0,1,0,"##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Alfabet_Braille%E2%80%99a} <##nDD>",1,2,Amelia.Kiełbawska,NULL,0
377493,"nauka ideograficzna",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Amelia.Kiełbawska,NULL,0
380833,"człowiek jaskiniowy",15,2,0,1,0,"##K: og. ##D: członek prymitywnego plemienia ludzi zamieszkujących jaskinie. <##nDD>
##A1: 0 ##A2: 0",1,1,Amelia.Kiełbawska,NULL,0
377823,"ośrodek władzy",26,2,0,1,0,"instytucja zajmująca się sprawowaniem władzy <##nDD>",2,2,Marek.Maziarz,NULL,0
377878,"akademia nauk",26,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
377879,"skład sędziowski",11,2,0,1,0,"##K: og. ##D: zespół sędziów sądzących w sprawie. [##P: Skład sędziowski orzekł winę Piotra K.] <##nDD>",1,2,Marek.Maziarz,NULL,0
377941,"towarzystwo naukowe",11,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Maciej.Piasecki,NULL,0
377942,"galaktyka eliptyczna",11,2,0,1,0,""galaktyka posiadająca regularny kulisty lub elipsoidalny kształt o gładkiej strukturze." [Wikipedia] <##nDD>",1,2,Maciej.Piasecki,NULL,0
378102,"zakład farmaceutyczny",12,2,0,1,0,"##K: og. ##D: wytwórnia leków - zakład przemysłowy produkujący leki. [##W: Na terenie wsi funkcjonuje zakład farmaceutyczny P.P.U.H "Augmed" - wytwarzający leki galenowe.] <##s> <##nDD>",1,2,"Marta .Dobrowolska",NULL,0
378776,"okręt rakietowy",3,2,0,1,0,"##K: specj. ##D: okręt, którego bronią są rakiety typu woda-woda czy woda-powietrze. {##L: http://pl.wikipedia.org/wiki/Okr%C4%99t_rakietowy} <##nDD>",1,1,Marek.Maziarz,NULL,0
378871,"park rozrywki",12,2,0,1,0,"##K: og. ##D: wesołe miasteczko stawiające na ilość i intensywność atrakcji. <##nDD>",1,1,Marek.Maziarz,NULL,0
378874,"butelka antykolkowa",3,2,0,1,0,"butelka dla niemowlęcia zapobiegająca bolesnym kolkom <##nDD> ",1,1,Marek.Maziarz,NULL,0
379046,"rada parafialna",11,2,0,1,0,""organ prawny lub administracyjny w parafii wykonujący powierzone mu zadania" (W) <##s> <##nDD>",1,1,Marek.Maziarz,NULL,0
379048,"rada ekumeniczna",11,2,0,1,0,""rada, która na podstawie prawa kanonicznego (kan. 537) powinna istnieć w każdej parafii. Jej głównym zadaniem jest pomoc proboszczowi w administrowaniu dobrami materialnymi parafii w oparciu o prawo powszechne i dekrety biskupa" (W) <##s> <##nDD>",1,1,Marek.Maziarz,NULL,0
379227,"z pieprzykiem",42,4,0,1,0,"np. historia <##nDD> ##A1: {radość, cieszenie się na; szczęście} + s [Słuchał przez telefon historyjek z pieprzykiem, delektując się obrazami, jakie powstają w jego głowie.] ##A2: {radosć; szczęście} + s [Wieczór stał się interesujący, gdy zaczęła opowiadać kawały z pieprzykiem.]",1,1,Amelia.Kiełbawska,NULL,0
379709,"umowa cywilnoprawna",26,2,0,1,0,"##K: specj. ##D: zgodne porozumienie dwóch lub więcej stron ustalające ich wzajemne prawa lub obowiązki. <##nDD>",1,1,Marek.Maziarz,NULL,0
379798,"prawy ukośnik",7,2,0,1,0,"/ <##nDD>",1,1,Marek.Maziarz,NULL,0
379799,"lewy ukośnik",7,2,0,1,0,"##K: og. ##D: ukośnik skierowany w lewą stronę (\). <##nDD>",1,1,Marek.Maziarz,NULL,0
380032,"czas trwania",25,2,0,1,0,"##K: og. ##D: okres trwania jakiegoś działania, procesu itp. [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0",1,1,Amelia.Kiełbawska,NULL,0
380289,"plama na honorze",9,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>
##A1: {smutek, wstręt; krzywda, nieszczęście} - m [Jego młodzieńcze wybryki pozostawały plamą na honorze.] ##A2: {smutek, wstręt; krzywda, nieszczęście} - m [Plamą na honorze jest unikanie odpowiedzialności za popełnione czyny.]",1,2,Justyna.Ławniczak,NULL,0
611546,"miasto starożytne",12,2,0,1,0,"##K: og. ##D: {##L:} <##nDD> ",1,2,Justyna.Ławniczak,NULL,0
380517,"puścić bąka",27,1,0,1,0,"pot. <##nDD> <##VLC: PRd>",1,1,Marek.Maziarz,NULL,1
380533,"tekst prasowy",3,2,0,1,0,"##K: og. ##D: tekst opublikowany w prasie. [##W: Jako autor zajmujący w swoich esejach i rozprawach krytyczne stanowisko wobec społeczeństwa, podejmował się także oceny polityki międzynarodowej, czego przykładami są: Ameryka, tekst prasowy Wstawiam się za Izraelem (1973) oraz rozprawa z okazji setnej rocznicy urodzin Albert Einsteina w Zurychu.] {##L: } <##nDD>",1,2,Justyna.Ławniczak,NULL,0
380955,"metoda termiczna",3,2,0,1,0,"##K: specj. ##D: metoda określania płodności polegająca na dokonywaniu codziennych pomiarów temperatury ciała kobiety (pomiar podstawowej temperatury ciała - PTC) i zapisywaniu otrzymywanych wyników - powstaje w ten sposób wykres, który charakteryzuje się tym, że w pierwszych dniach po miesiączce temperatura ciała jest niska, następnie następuje gwałtowny wzrost temperatury i faza utrzymywania się temperatury (przynajmniej przez trzy dni) na podwyższonym poziomie, gdzie 6 dni wstecz i 3 dni po dniu wzrostu temperatury przyjmuje się jako dni płodne, pozostałe to dni niepłodne kobiety. [##P: ] {##L: } <##nDD>",1,2,Marta.Dobrowolska,NULL,0
380956,"naturalne planowanie rodziny",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marta.Dobrowolska,NULL,0
381284,"miasto powiatowe",12,2,0,1,0,"##K: og. ##D: miasto, w którym znajduje się siedziba władz powiatowych. [##P: Lubań to niewielkie miasto powiatowe w województwie dolnośląskim.] <##nDD>",1,1,Amelia.Kiełbawska,NULL,0
612058,"dom wielorodzinny",3,2,0,1,0,"##K: og. ##D: dom, w którym znajdują się osobne mieszkania dla kilku rodzin. [##P: Na Górnym Śląsku zachowały się domy wielorodzinne, które pierwotnie wybudowano dla rodzin górników, pracujących w kopalnii.] <##nDD>",1,2,Agnieszka.Dziob,NULL,0
381553,"kraina geograficzna",12,2,0,1,0,"##K: specj. ##D: część państwa, charakteryzowana przez swą odrębność geograficzną. [##P: ] {##L: http://pl.wikipedia.org/wiki/Kraina_geograficzna} <##nDD>",1,1,Amelia.Kiełbawska,NULL,0
381600,"poczucie wyższości",9,2,0,1,0,"##K: og. ##D: cecha psychiczna, duma. ##A1: {złość, wstręt; błąd} - m [Nie chciałem pracować z Martą przez jej poczucie wyższości.] ##A2: {złość, wstręt; błąd} - m [Ludzie, których cechuje poczucie wyższości, są bardzo trudnymi partnerami.] <##nDD>",1,1,Amelia.Kiełbawska,NULL,0
381676,"reżyser filmowy",15,2,0,1,0,"<##s> <##nDD>",1,1,Amelia.Kiełbawska,NULL,0
381677,"reżyser teatralny",15,2,0,1,0,"<##s> <##nDD>",1,1,Amelia.Kiełbawska,NULL,0
381845,"zrzut z ekranu",7,2,0,1,0,"##K: og. ##D: zapis aktualnego obrazu wyświetlanego na monitorze, najczęściej do pliku graficznego. {##L: http://pl.wikipedia.org/wiki/Zrzut_ekranu} <##nDD>",1,1,Marek.Maziarz,NULL,0
382349,"ruch religijny",26,2,0,1,0,"##K: og. ##D: zespół czynności, działań podejmowanych w celu wywołania zmian w obrębie obowiązujących religii, czasami przeradzający się w odrębne wyznania. [##W: Ruch zapoczątkowany w końcu XIX wieku miał wiele nurtów i postaci, powszechnie utożsamiany z syjonizmem politycznym, interpretowanym w różny sposób: jako nacjonalizm żydowski, rasistowski, jako ruch narodowowyzwoleńczy, wreszcie jako ruch religijny.] <##nDD>",1,1,Aleksandra.Pawlikowska,NULL,0
382406,"utwór taneczny",7,2,0,1,0,"utwór, do którego się tańczy (melodia, do której się tańczy) - najczęściej nazywany jakoś ze względu na to, jaki taniec się do niego tańczy, taniec użytkowy <##nDD> ",1,2,Justyna.Ławniczak,NULL,0
382433,"czynność magiczna",2,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Marek.Maziarz,NULL,0
382578,"utwór sceniczny",7,2,0,1,0,"utwór przewidziany do wystawień scenicznych - nie zawsze jest to rodzaj dramatu, utworami scenicznymi są np. opera, skecz itp. <##nDD>",1,2,Justyna.Ławniczak,NULL,0
382722,"technika kompozytorska",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Justyna.Ławniczak,NULL,0
382726,"zabieg stylistyczny",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Justyna.Ławniczak,NULL,0
382988,"czarna muzyka",7,2,0,1,0,"##K: og. ##D: muzyka wyrosła na gruncie czarnej społeczności. [##W: "Thriller" pomógł powrócić czarnej muzyce do komercyjnych stacji radiowych, z których zniknęła ona niemal dekadę wcześniej.] {##L: } <##nDD>",1,2,Justyna.Ławniczak,NULL,0
383157,"roślina akwariowa",17,2,0,1,0,"##K: og. ##D: roślina, która może być hodowana w akwariach, terrariach i paludariach; tego rodzaju rośliny pochodzą z mokrych biotopów, zwykle ze strefy tropikalnej i subtropikalnej; hoduje się je głównie jako rośliny ozdobne. [##W: Poza tym jako roślina ozdobna uprawiana w ciepłych regionach klimatycznych, gdzie indziej roślina akwariowa.] {##L: http://pl.wikipedia.org/wiki/Ro%C5%9Bliny_akwariowe} <##nDD>",1,2,Marta.Dobrowolska,NULL,0
383330,"historia sztuki",6,2,0,1,3,"##K: og. ##D: przedmiot szkolny, na którym naucza się o sztukach wizualnych w ujęciu historycznym. [##P: Za moich czasów była w liceum wiedza o kulturze, a nie historia sztuki.] <##nDD>",2,2,Justyna.Ławniczak,,0
383331,"historia sztuki",6,2,0,1,0,"kierunek studiów <##nDD>",3,2,Justyna.Ławniczak,NULL,0
383629,"zwierzęta kopalne",46,2,0,1,0,"##K: og. ##D: zwierzęta zachowane w głębi ziemi w postaci skamieniałości, pochodzące z minionych epok geologicznych. <##nDD> ",1,2,Elżbieta.Filipczuk,NULL,0
383970,"ssak owadożerny",21,2,0,1,0,"##K: og.
##D: niewielki ssak łożyskowy z rodziny o tej samej nazwie, o prymitywnej budowie, żywiące się głównie owadami; zasiedla licznie wszystkie kontynenty z wyjątkiem Australii i Antarktydy. [##W: Duży, o wyraźnie szarym kolorze futra ssak owadożerny.] <##nDD> ",1,2,Magdalena.Bańka-Kowalczyk,NULL,0
384508,"kolegium kardynałów",11,2,0,1,0,"##K: specj. ##D: ogół kardynałów Kościoła katolickiego, którego zadaniem jest wspomaganie papieża w kierowaniu Kościołem; kolegium zbiera się na konsystorzach zwoływanych przez papieża, po wystąpieniu wakatu Stolicy Apostolskiej zbiera się na konklawe w celu wybrania nowego papieża. [##W: Do czasu dokonania wyboru przez konklawe, Kościołem kierowało Kolegium Kardynałów, a władzę administracyjną w Watykanie sprawował kamerling Eduardo Martinez Somalo.] {##L: http://pl.wikipedia.org/wiki/Kolegium_kardynalskie} <##nDD>",1,2,Marta.Dobrowolska,NULL,0
384800,"cięcia budżetowe",18,2,0,1,0,"##K: urz. ##D: zmniejszenie sum przeznaczonych przez państwo na określone sektory. [##WN: Nowak podkreślił, że cięcia budżetowe nie obejmą "kosztów bezpośrednio związanych z ludźmi: emerytur, rent, wynagrodzeń i niektórych inwestycji np. inwestycji drogowych, w szczególności tych współfinansowanych ze środków unijnych". ] <##nDD>",1,2,Marta.Dobrowolska,NULL,0
385164,"ssak jajorodny",21,2,0,1,0,"##K: og. ##D: nazwa ssaka z najbardziej pierwotnej podgromady, obejmującej jeden współczesny rząd – stekowce. [##W: Był ssakiem jajorodnym, młode były karmione mlekiem matki.] <##nDD> ",1,2,Magdalena.Bańka-Kowalczyk,NULL,0
385302,"brodawka sutkowa",5,2,0,1,0,"##K: og. ##D: w anatomii człowieka, znajdująca się na szczycie gruczołu mlecznego wypukłość, u kobiet miejsce ujścia przewodów mlecznych. [##W: Fizjologiczna funkcja brodawki sutkowej u kobiet polega na dostarczaniu mleka karmionemu dziecku.] {##L: http://pl.wikipedia.org/wiki/Brodawka_sutkowa} <##nDD> ",1,2,Amelia.Kiełbawska,NULL,0
385445,"ryby wymarłe",46,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Elżbieta.Filipczuk,NULL,0
385446,"ryba wymarła",21,2,0,1,0,"##K: og. ##D: ryba kopalna - ryba, która wymarła i współcześnie nie istnieje; pozostała zachowana w głębi ziemi w postaci skamieniałości. [##P: ] {##L: } <##nDD>",1,2,Elżbieta.Filipczuk,NULL,0
609325,"gospodarka finansowa",18,2,0,1,0,"##K: urz. {##L: http://pl.wikipedia.org/wiki/Gospodarka_finansowa} <##s> <##nDD>",1,2,"Ewelina .Alwasiak",NULL,0
386111,"ryby morskie",46,2,0,1,0,"##D: zwierzęta kręgowe żyjące w wodzie słonej, oddychające skrzelami i poruszające się za pomocą płetw. [##W:Ryby morskie były początkowo trzymane przez Rzymian (w pierwszych wiekach n.e.) w basenach przydomowych.] [##W: Trypanosomy występują jako pasożyty ssaków oraz wielu gatunków ryb morskich i słodkowodnych, a także płazów, gadów i ptaków.] <##nDD> ",1,2,Elżbieta.Filipczuk,NULL,0
386251,"koń Appaloosa",21,2,0,1,0,"##K: specj. ##D: appaloosa - jedna z ras koni gorącokrwistych; rasa wyhodowana w Ameryce Północnej przez Indian Nez Percé zamieszkujących w XVIII wieku północno-wschodnie obszary stanu Oregon, między innymi nad rzeką Palouse, od której wywodzi się nazwa rasy. [##W: Istnieje 5 głównych wzorów umaszczenia koni Appaloosa, ale wszystkie rodzaje umaszczeń są tarantowate, przy czym głównym wzorem jest wzór "lamparci".] {##L: http://pl.wikipedia.org/wiki/Appaloosa} <##nDD>",1,2,Magdalena.Bańka-Kowalczyk,NULL,0
386581,"ryba ławicowa",21,2,0,1,0,"##K: specj. ##D: gatunek ryby tworzącej ławice, czyli tymczasowe grupy ryb pływających razem w celu zapewnienia sobie pokarmu i większego bezpieczeństwa; ławica może składać się z kilku osobników, ale częściej spotykane są ławice liczące od kilkuset do kilku tysięcy, a nawet do miliona osobników. [##W: Świecik kongijski jest rybą ławicową.] [##W: Tęczanka Boesemana jest towarzyską, skorą do pływania rybą ławicową.] <##nDD>",1,2,Elżbieta.Filipczuk,NULL,0
625908,"hipoplazja zatok szczękowych",16,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Hipoplazja_zatok_szcz%C4%99kowych} <##nDD>",1,2,Amelia.Biegalska,NULL,0
611575,"zapalenie opłucnej",19,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Zapalenie_op%C5%82ucnej} <##nDD> ",1,2,Amelia.Biegalska,NULL,0
388242,"koń trakeński",21,2,0,1,0,"##K: specj. ##D: traken - rasa konia pochodzenia pruskiego, którego przodkiem jest schweiken – silny pruski kuc, wyhodowany przez zakon krzyżacki; konie wszechstronnego użytku – potrafią świetnie skakać, sprawdzają się w konkurencjach WKKW oraz w ujeżdżeniu. [##W: Obydwie odmiany wywodziły się od koni trakeńskich i wschodniopruskich i powstały w XIX wieku także przy udziale reproduktorów berbeckich, oldenburskich, meklemburskich i innych.] {##L: http://pl.wikipedia.org/wiki/Ko%C5%84_trake%C5%84ski} <##nDD>",1,2,Magdalena.Bańka-Kowalczyk,NULL,0
388548,"roślina pustynna",17,2,0,1,0,"##K: og. ##D: roślina występująca w ciepłym, suchym klimacie, na terenach pustynnych. [##P: Roślina pustynna może dożyć nawet do kilkunastu tysięcy lat.] <##nDD>",1,2,Katarzyna.Deska,NULL,0
388599,"ssak żyworodny",21,2,0,1,0,"##K: og. ##D: ssak charakteryzujący się żyworodnością w odróżnieniu od ssaków jajorodnych. [##W: Jeśli identyfikacja tego elementu jest poprawna, byłby to pierwszy znany ssak żyworodny mający septomaxilla.] <##nDD>",1,2,Magdalena.Bańka-Kowalczyk,NULL,0
388859,"ssak drapieżny",21,2,0,1,0,"##K: og.
##D: ssak z rzędu lądowych i wodnych ssaków łożyskowych. [##W: Mały ssak drapieżny o długości ciała 45–52 cm, ogona 25–30 cm i masie ciała wynoszącej 1,8–2,5 kg, przy czym samce są większe i cięższe od samic.] <##nDD> ##A1: 0 ##A2: 0",1,2,Magdalena.Bańka-Kowalczyk,NULL,0
389017,"kwiat pułapkowy",17,2,0,1,0,"##K: og. ##D: kwiat przystosowany do chwytania owadów i zatrzymywania ich w swoim wnętrzu tak długo, by dokonały zapylenia przyniesionym pyłkiem i zabrały dalej zebrany pyłek. [##W: Rośliny mające kwiaty pułapkowe to np. kokornak i obuwik.] {##L: http://pl.wikipedia.org/wiki/Kwiat_pu%C5%82apkowy} <##nDD> ",1,2,Katarzyna.Deska,NULL,0
390398,"lek przeciwwirusowy",24,2,0,1,0,"##K: og. ##D: lek stosowany w chorobach wywoływanych przez wirusy; stanowią go substancje mające zdolność przeciwdziałania rozprzestrzenianiu się infekcji wirusowej. [##W: HBIG stosowane jest u chorych z HBV po przeszczepach wątroby (często łącznie z lamiwudyną, adefowirem lub innym lekiem przeciwwirusowym).] <##nDD>",1,2,Elżbieta.Filipczuk,NULL,0
390403,"lek przeciwhistaminowy",24,2,0,1,0,"##K: specj. ##D: lek znoszący działanie histaminy; jest on stosowany w chorobach atopowych. [##W: W przypadku wstrząsu anafilaktycznego lub obrzęku naczynioruchowego w pierwszej kolejności należy podać epinefrynę, następnie lek przeciwhistaminowy, a jako ostatni lek z grupy kortykosteroidów.] <##nDD>",1,2,Elżbieta.Filipczuk,NULL,0
390404,"lek przeciwalergiczny",24,2,0,1,0,"##K: og.
##D: lek stosowany przeciwko alergii. [##W: Cynaryzyna, dzięki właściwościom przeciwhistaminowym, znajduje również zastosowanie jako lek przeciwalergiczny.]
<##nDD>",1,2,Elżbieta.Filipczuk,NULL,0
390468,"lek przeciwarytmiczny",24,2,0,1,0,"##K: specj. ##D: lek stosowany w celu normalizacji nieprawidłowej akcji serca. <##nDD>

",1,2,Elżbieta.Filipczuk,,0
390469,"lek antyarytmiczny",24,2,0,1,0,"##K: specj. ##D: lek przeciwarytmiczny - lek stosowany w celu normalizacji nieprawidłowej akcji serca. [##W: Lidokaina jest również lekiem antyarytmicznym z grupy Ib.] {##L: } <##nDD>",1,2,Elżbieta.Filipczuk,NULL,0
391512,"szlarnik syberyjski",21,2,0,1,0,"##K: specj.
{##L: http://pl.wikipedia.org/wiki/Szlarnik_syberyjski} <##nDD>",1,2,"Jadwiga .Maksym",NULL,0
391515,"szlarnik rdzawoboczny",21,2,0,1,0,"##K: specj.
{##L: http://pl.wikipedia.org/wiki/Szlarnik_rdzawoboczny} <##nDD>",1,2,"Jadwiga .Maksym",NULL,0
